date,time,team1Name,team1Points,team2Name,team2Points,venue,referee,totalPoints,result,extraTime,hour,day,month,year,season,team1Bps,team2Bps,team1Tries,team1Conversions,team1Penalties,team1DropGoals,team2Tries,team2Conversions,team2Penalties,team2DropGoals
27/Feb/2016,13:00,Sale,36,Saracens,36,AJ Bell Stadium,Tim Wigglesworth,72,D,N,13,Sat,Feb,2016,2015-16,1,1,5,1,3,0,5,4,1,0
27/Feb/2016,13:00,Saracens,36,Sale,36,AJ Bell Stadium,Tim Wigglesworth,72,D,N,13,Sat,Feb,2016,2015-16,1,1,5,4,1,0,5,1,3,0
27/Feb/2016,14:45,Northampton,38,Worcester,18,Franklin's Gardens,Matthew Carley,56,W,N,14,Sat,Feb,2016,2015-16,1,0,6,4,0,0,2,1,2,0
27/Feb/2016,14:45,Worcester,18,Northampton,38,Franklin's Gardens,Matthew Carley,56,L,N,14,Sat,Feb,2016,2015-16,0,1,2,1,2,0,6,4,0,0
27/Feb/2016,15:00,Gloucester,32,Newcastle,6,Kingsholm,Dean Richards,38,W,N,15,Sat,Feb,2016,2015-16,1,0,4,3,2,0,0,0,2,0
27/Feb/2016,15:00,Newcastle,6,Gloucester,32,Kingsholm,Dean Richards,38,L,N,15,Sat,Feb,2016,2015-16,0,1,0,0,2,0,4,3,2,0
28/Feb/2016,13:00,Exeter,26,Bath,17,Sandy Park,Greg Garner,43,W,N,13,Sun,Feb,2016,2015-16,0,0,2,2,4,0,2,2,1,0
28/Feb/2016,13:00,Bath,17,Exeter,26,Sandy Park,Greg Garner,43,L,N,13,Sun,Feb,2016,2015-16,0,0,2,2,1,0,2,2,4,0
28/Feb/2016,15:00,Leicester,47,London Irish,20,Welford Road,Ian Tempest,67,W,N,15,Sun,Feb,2016,2015-16,1,0,7,6,0,0,3,1,1,0
28/Feb/2016,15:00,London Irish,20,Leicester,47,Welford Road,Ian Tempest,67,L,N,15,Sun,Feb,2016,2015-16,0,1,3,1,1,0,7,6,0,0
28/Feb/2016,15:15,Wasps,42,Harlequins,10,Ricoh Arena,Craig Maxwell-Keys,52,W,N,15,Sun,Feb,2016,2015-16,1,0,6,6,0,0,2,0,0,0
28/Feb/2016,15:15,Harlequins,10,Wasps,42,Ricoh Arena,Craig Maxwell-Keys,52,L,N,15,Sun,Feb,2016,2015-16,0,1,2,0,0,0,6,6,0,0
04/Mar/2016,19:45,Newcastle,14,Worcester,15,Kingston Park,Wayne Barnes,29,L,N,19,Fri,Mar,2016,2015-16,1,0,1,0,3,0,2,1,1,0
04/Mar/2016,19:45,Worcester,15,Newcastle,14,Kingston Park,Wayne Barnes,29,W,N,19,Fri,Mar,2016,2015-16,0,1,2,1,1,0,1,0,3,0
05/Mar/2016,14:30,Sale,29,Harlequins,23,AJ Bell Stadium,Ian Tempest,52,W,N,14,Sat,Mar,2016,2015-16,0,1,2,2,5,0,2,2,3,0
05/Mar/2016,14:30,Harlequins,23,Sale,29,AJ Bell Stadium,Ian Tempest,52,L,N,14,Sat,Mar,2016,2015-16,1,0,2,2,3,0,2,2,5,0
05/Mar/2016,15:00,Gloucester,13,Wasps,10,Kingsholm,Luke Pearce,23,W,N,15,Sat,Mar,2016,2015-16,0,1,1,1,2,0,1,1,1,0
05/Mar/2016,15:00,Wasps,10,Gloucester,13,Kingsholm,Luke Pearce,23,L,N,15,Sat,Mar,2016,2015-16,1,0,1,1,1,0,1,1,2,0
05/Mar/2016,15:15,Bath,25,London Irish,17,The Recreation Ground,JP Doyle,42,W,N,15,Sat,Mar,2016,2015-16,1,0,4,1,1,0,1,0,4,0
05/Mar/2016,15:15,London Irish,17,Bath,25,The Recreation Ground,JP Doyle,42,L,N,15,Sat,Mar,2016,2015-16,0,1,1,0,4,0,4,1,1,0
05/Mar/2016,15:15,Saracens,15,Northampton,20,Allianz Park,Thomas Foley,35,L,N,15,Sat,Mar,2016,2015-16,1,0,0,0,5,0,2,2,2,0
05/Mar/2016,15:15,Northampton,20,Saracens,15,Allianz Park,Thomas Foley,35,W,N,15,Sat,Mar,2016,2015-16,0,1,2,2,2,0,0,0,5,0
06/Mar/2016,15:00,Leicester,31,Exeter,27,Welford Road,Matthew Carley,58,W,N,15,Sun,Mar,2016,2015-16,1,1,4,4,1,0,3,3,2,0
06/Mar/2016,15:00,Exeter,27,Leicester,31,Welford Road,Matthew Carley,58,L,N,15,Sun,Mar,2016,2015-16,1,1,3,3,2,0,4,4,1,0
11/Mar/2016,19:45,Harlequins,35,Bath,28,Twickenham Stoop,Dean Richards,63,W,N,19,Fri,Mar,2016,2015-16,1,1,4,3,3,0,3,2,3,0
11/Mar/2016,19:45,Bath,28,Harlequins,35,Twickenham Stoop,Dean Richards,63,L,N,19,Fri,Mar,2016,2015-16,1,1,3,2,3,0,4,3,3,0
12/Mar/2016,13:45,Wasps,36,Leicester,24,Ricoh Arena,Greg Garner,60,W,N,13,Sat,Mar,2016,2015-16,1,0,5,4,1,0,3,3,1,0
12/Mar/2016,13:45,Leicester,24,Wasps,36,Ricoh Arena,Greg Garner,60,L,N,13,Sat,Mar,2016,2015-16,0,1,3,3,1,0,5,4,1,0
12/Mar/2016,14:00,Northampton,26,Sale,11,Franklin's Gardens,JP Doyle,37,W,N,14,Sat,Mar,2016,2015-16,1,0,4,3,0,0,1,0,2,0
12/Mar/2016,14:00,Sale,11,Northampton,26,Franklin's Gardens,JP Doyle,37,L,N,14,Sat,Mar,2016,2015-16,0,1,1,0,2,0,4,3,0,0
12/Mar/2016,14:00,Worcester,28,Gloucester,20,Sixways,Ian Tempest,48,W,N,14,Sat,Mar,2016,2015-16,0,0,3,2,3,0,2,2,2,0
12/Mar/2016,14:00,Gloucester,20,Worcester,28,Sixways,Ian Tempest,48,L,N,14,Sat,Mar,2016,2015-16,0,0,2,2,2,0,3,2,3,0
12/Mar/2016,15:00,Exeter,32,Newcastle,17,Sandy Park,Craig Maxwell-Keys,49,W,N,15,Sat,Mar,2016,2015-16,1,0,4,3,2,0,2,2,1,0
12/Mar/2016,15:00,Newcastle,17,Exeter,32,Sandy Park,Craig Maxwell-Keys,49,L,N,15,Sat,Mar,2016,2015-16,0,1,2,2,1,0,4,3,2,0
12/Mar/2016,15:00,London Irish,16,Saracens,26,Red Bull Arena,Luke Pearce,42,L,N,15,Sat,Mar,2016,2015-16,0,0,1,1,3,0,2,2,4,0
12/Mar/2016,15:00,Saracens,26,London Irish,16,Red Bull Arena,Luke Pearce,42,W,N,15,Sat,Mar,2016,2015-16,0,0,2,2,4,0,1,1,3,0
18/Mar/2016,19:45,Bath,21,Newcastle,19,The Recreation Ground,Tim Wigglesworth,40,W,N,19,Fri,Mar,2016,2015-16,0,1,2,1,3,0,1,1,4,0
18/Mar/2016,19:45,Newcastle,19,Bath,21,The Recreation Ground,Tim Wigglesworth,40,L,N,19,Fri,Mar,2016,2015-16,1,0,1,1,4,0,2,1,3,0
19/Mar/2016,15:00,Harlequins,15,Worcester,21,Twickenham Stoop,Craig Maxwell-Keys,36,L,N,15,Sat,Mar,2016,2015-16,1,0,0,0,5,0,2,1,3,0
19/Mar/2016,15:00,Worcester,21,Harlequins,15,Twickenham Stoop,Craig Maxwell-Keys,36,W,N,15,Sat,Mar,2016,2015-16,0,1,2,1,3,0,0,0,5,0
20/Mar/2016,13:00,Exeter,20,Northampton,12,Sandy Park,Greg Garner,32,W,N,13,Sun,Mar,2016,2015-16,0,0,1,0,5,0,2,1,0,0
20/Mar/2016,13:00,Northampton,12,Exeter,20,Sandy Park,Greg Garner,32,L,N,13,Sun,Mar,2016,2015-16,0,0,2,1,0,0,1,0,5,0
20/Mar/2016,14:00,Wasps,39,Sale,12,Ricoh Arena,Dean Richards,51,W,N,14,Sun,Mar,2016,2015-16,1,0,5,4,2,0,2,1,0,0
20/Mar/2016,14:00,Sale,12,Wasps,39,Ricoh Arena,Dean Richards,51,L,N,14,Sun,Mar,2016,2015-16,0,1,2,1,0,0,5,4,2,0
20/Mar/2016,15:00,London Irish,23,Gloucester,18,Madejski Stadium,Matthew Carley,41,W,N,15,Sun,Mar,2016,2015-16,0,1,2,2,3,0,2,1,2,0
20/Mar/2016,15:00,Gloucester,18,London Irish,23,Madejski Stadium,Matthew Carley,41,L,N,15,Sun,Mar,2016,2015-16,1,0,2,1,2,0,2,2,3,0
20/Mar/2016,15:15,Leicester,21,Saracens,13,Welford Road,JP Doyle,34,W,N,15,Sun,Mar,2016,2015-16,0,0,2,1,2,1,1,1,2,0
20/Mar/2016,15:15,Saracens,13,Leicester,21,Welford Road,JP Doyle,34,L,N,15,Sun,Mar,2016,2015-16,0,0,1,1,2,0,2,1,2,1
26/Mar/2016,15:15,Saracens,36,Exeter,18,Allianz Park,Matthew Carley,54,W,N,15,Sat,Mar,2016,2015-16,1,0,5,4,1,0,2,1,2,0
26/Mar/2016,15:15,Exeter,18,Saracens,36,Allianz Park,Matthew Carley,54,L,N,15,Sat,Mar,2016,2015-16,0,1,2,1,2,0,5,4,1,0
26/Mar/2016,17:30,Gloucester,12,Bath,17,Kingsholm,Wayne Barnes,29,L,N,17,Sat,Mar,2016,2015-16,1,0,0,0,4,0,3,1,0,0
26/Mar/2016,17:30,Bath,17,Gloucester,12,Kingsholm,Wayne Barnes,29,W,N,17,Sat,Mar,2016,2015-16,0,1,3,1,0,0,0,0,4,0
26/Mar/2016,17:30,Worcester,12,London Irish,6,Sixways,Greg Garner,18,W,N,17,Sat,Mar,2016,2015-16,0,1,0,0,4,0,0,0,2,0
26/Mar/2016,17:30,London Irish,6,Worcester,12,Sixways,Greg Garner,18,L,N,17,Sat,Mar,2016,2015-16,1,0,0,0,2,0,0,0,4,0
27/Mar/2016,13:00,Sale,27,Leicester,20,AJ Bell Stadium,Thomas Foley,47,W,N,13,Sun,Mar,2016,2015-16,0,1,3,3,2,0,2,2,2,0
27/Mar/2016,13:00,Leicester,20,Sale,27,AJ Bell Stadium,Thomas Foley,47,L,N,13,Sun,Mar,2016,2015-16,1,0,2,2,2,0,3,3,2,0
27/Mar/2016,15:00,Newcastle,20,Wasps,34,Kingston Park,JP Doyle,54,L,N,15,Sun,Mar,2016,2015-16,0,1,2,2,2,0,5,3,1,0
27/Mar/2016,15:00,Wasps,34,Newcastle,20,Kingston Park,JP Doyle,54,W,N,15,Sun,Mar,2016,2015-16,1,0,5,3,1,0,2,2,2,0
27/Mar/2016,15:15,Northampton,29,Harlequins,23,Franklin's Gardens,Tim Wigglesworth,52,W,N,15,Sun,Mar,2016,2015-16,1,1,4,3,1,0,2,2,3,0
27/Mar/2016,15:15,Harlequins,23,Northampton,29,Franklin's Gardens,Tim Wigglesworth,52,L,N,15,Sun,Mar,2016,2015-16,1,1,2,2,3,0,4,3,1,0
01/Apr/2016,19:45,Bath,10,Saracens,30,The Recreation Ground,Greg Garner,40,L,N,19,Fri,Apr,2016,2015-16,0,1,1,1,1,0,4,2,2,0
01/Apr/2016,19:45,Saracens,30,Bath,10,The Recreation Ground,Greg Garner,40,W,N,19,Fri,Apr,2016,2015-16,1,0,4,2,2,0,1,1,1,0
02/Apr/2016,15:00,Exeter,50,Worcester,12,Sandy Park,Thomas Foley,62,W,N,15,Sat,Apr,2016,2015-16,1,0,8,5,0,0,2,1,0,0
02/Apr/2016,15:00,Worcester,12,Exeter,50,Sandy Park,Thomas Foley,62,L,N,15,Sat,Apr,2016,2015-16,0,1,2,1,0,0,8,5,0,0
02/Apr/2016,15:00,Harlequins,46,Newcastle,25,Twickenham Stoop,Matthew Carley,71,W,N,15,Sat,Apr,2016,2015-16,1,0,6,5,2,0,3,2,2,0
02/Apr/2016,15:00,Newcastle,25,Harlequins,46,Twickenham Stoop,Matthew Carley,71,L,N,15,Sat,Apr,2016,2015-16,0,1,3,2,2,0,6,5,2,0
02/Apr/2016,15:00,London Irish,15,Sale,30,Madejski Stadium,Craig Maxwell-Keys,45,L,N,15,Sat,Apr,2016,2015-16,0,0,2,1,1,0,3,3,3,0
02/Apr/2016,15:00,Sale,30,London Irish,15,Madejski Stadium,Craig Maxwell-Keys,45,W,N,15,Sat,Apr,2016,2015-16,0,0,3,3,3,0,2,1,1,0
02/Apr/2016,15:15,Leicester,35,Gloucester,30,Welford Road,JP Doyle,65,W,N,15,Sat,Apr,2016,2015-16,1,1,5,2,2,0,3,3,3,0
02/Apr/2016,15:15,Gloucester,30,Leicester,35,Welford Road,JP Doyle,65,L,N,15,Sat,Apr,2016,2015-16,1,1,3,3,3,0,5,2,2,0
03/Apr/2016,15:00,Wasps,28,Northampton,6,Ricoh Arena,Luke Pearce,34,W,N,15,Sun,Apr,2016,2015-16,0,0,3,2,3,0,0,0,2,0
03/Apr/2016,15:00,Northampton,6,Wasps,28,Ricoh Arena,Luke Pearce,34,L,N,15,Sun,Apr,2016,2015-16,0,0,0,0,2,0,3,2,3,0
15/Apr/2016,19:45,Gloucester,16,Exeter,9,Kingsholm,Craig Maxwell-Keys,25,W,N,19,Fri,Apr,2016,2015-16,0,1,1,1,3,0,0,0,3,0
15/Apr/2016,19:45,Exeter,9,Gloucester,16,Kingsholm,Craig Maxwell-Keys,25,L,N,19,Fri,Apr,2016,2015-16,1,0,0,0,3,0,1,1,3,0
16/Apr/2016,15:00,Worcester,35,Wasps,54,Sixways,JP Doyle,89,L,N,15,Sat,Apr,2016,2015-16,1,1,6,1,1,0,8,7,0,0
16/Apr/2016,15:00,Wasps,54,Worcester,35,Sixways,JP Doyle,89,W,N,15,Sat,Apr,2016,2015-16,1,1,8,7,0,0,6,1,1,0
16/Apr/2016,15:15,Saracens,22,Harlequins,12,Wembley Stadium,Greg Garner,34,W,N,15,Sat,Apr,2016,2015-16,0,0,3,2,1,0,0,0,4,0
16/Apr/2016,15:15,Harlequins,12,Saracens,22,Wembley Stadium,Greg Garner,34,L,N,15,Sat,Apr,2016,2015-16,0,0,0,0,4,0,3,2,1,0
16/Apr/2016,17:30,Northampton,24,Leicester,30,Franklin's Gardens,Tim Wigglesworth,54,L,N,17,Sat,Apr,2016,2015-16,1,0,2,1,4,0,3,3,3,0
16/Apr/2016,17:30,Leicester,30,Northampton,24,Franklin's Gardens,Tim Wigglesworth,54,W,N,17,Sat,Apr,2016,2015-16,0,1,3,3,3,0,2,1,4,0
17/Apr/2016,14:30,Sale,29,Bath,17,AJ Bell Stadium,Luke Pearce,46,W,N,14,Sun,Apr,2016,2015-16,1,0,4,3,1,0,1,0,4,0
17/Apr/2016,14:30,Bath,17,Sale,29,AJ Bell Stadium,Luke Pearce,46,L,N,14,Sun,Apr,2016,2015-16,0,1,1,0,4,0,4,3,1,0
17/Apr/2016,15:00,Newcastle,13,London Irish,6,Kingston Park,Wayne Barnes,19,W,N,15,Sun,Apr,2016,2015-16,0,1,1,1,2,0,0,0,2,0
17/Apr/2016,15:00,London Irish,6,Newcastle,13,Kingston Park,Wayne Barnes,19,L,N,15,Sun,Apr,2016,2015-16,1,0,0,0,2,0,1,1,2,0
23/Apr/2016,15:15,Bath,32,Sale,26,The Recreation Ground,Ian Tempest,58,W,N,15,Sat,Apr,2016,2015-16,1,2,4,3,2,0,4,3,0,0
23/Apr/2016,15:15,Sale,26,Bath,32,The Recreation Ground,Ian Tempest,58,L,N,15,Sat,Apr,2016,2015-16,2,1,4,3,0,0,4,3,2,0
29/Apr/2016,19:45,Sale,11,Gloucester,12,AJ Bell Stadium,Thomas Foley,23,L,N,19,Fri,Apr,2016,2015-16,1,0,1,0,2,0,0,0,4,0
29/Apr/2016,19:45,Gloucester,12,Sale,11,AJ Bell Stadium,Thomas Foley,23,W,N,19,Fri,Apr,2016,2015-16,0,1,0,0,4,0,1,0,2,0
30/Apr/2016,15:00,Leicester,31,Worcester,17,Welford Road,Greg Garner,48,W,N,15,Sat,Apr,2016,2015-16,1,0,4,4,1,0,2,2,1,0
30/Apr/2016,15:00,Worcester,17,Leicester,31,Welford Road,Greg Garner,48,L,N,15,Sat,Apr,2016,2015-16,0,1,2,2,1,0,4,4,1,0
30/Apr/2016,15:15,Northampton,15,Bath,14,Franklin's Gardens,Wayne Barnes,29,W,N,15,Sat,Apr,2016,2015-16,0,1,2,1,1,0,2,2,0,0
30/Apr/2016,15:15,Bath,14,Northampton,15,Franklin's Gardens,Wayne Barnes,29,L,N,15,Sat,Apr,2016,2015-16,1,0,2,2,0,0,2,1,1,0
01/May/2016,13:00,Exeter,24,Wasps,3,Sandy Park,Matthew Carley,27,W,N,13,Sun,May,2016,2015-16,0,0,3,3,1,0,0,0,1,0
01/May/2016,13:00,Wasps,3,Exeter,24,Sandy Park,Matthew Carley,27,L,N,13,Sun,May,2016,2015-16,0,0,0,0,1,0,3,3,1,0
01/May/2016,15:00,London Irish,25,Harlequins,32,Madejski Stadium,JP Doyle,57,L,N,15,Sun,May,2016,2015-16,1,1,3,2,2,0,4,3,2,0
01/May/2016,15:00,Harlequins,32,London Irish,25,Madejski Stadium,JP Doyle,57,W,N,15,Sun,May,2016,2015-16,1,1,4,3,2,0,3,2,2,0
01/May/2016,15:15,Saracens,23,Newcastle,14,Allianz Park,Ian Tempest,37,W,N,15,Sun,May,2016,2015-16,0,0,3,1,2,0,2,2,0,0
01/May/2016,15:15,Newcastle,14,Saracens,23,Allianz Park,Ian Tempest,37,L,N,15,Sun,May,2016,2015-16,0,0,2,2,0,0,3,1,2,0
07/May/2016,15:30,Bath,38,Leicester,27,The Recreation Ground,Craig Maxwell-Keys,65,W,N,15,Sat,May,2016,2015-16,1,1,5,5,1,0,4,2,1,0
07/May/2016,15:30,Leicester,27,Bath,38,The Recreation Ground,Craig Maxwell-Keys,65,L,N,15,Sat,May,2016,2015-16,1,1,4,2,1,0,5,5,1,0
07/May/2016,15:30,Gloucester,20,Northampton,28,Kingsholm,JP Doyle,48,L,N,15,Sat,May,2016,2015-16,0,0,2,2,2,0,3,2,3,0
07/May/2016,15:30,Northampton,28,Gloucester,20,Kingsholm,JP Doyle,48,W,N,15,Sat,May,2016,2015-16,0,0,3,2,3,0,2,2,2,0
07/May/2016,15:30,Harlequins,24,Exeter,62,Twickenham Stoop,Wayne Barnes,86,L,N,15,Sat,May,2016,2015-16,0,1,3,3,1,0,10,6,0,0
07/May/2016,15:30,Exeter,62,Harlequins,24,Twickenham Stoop,Wayne Barnes,86,W,N,15,Sat,May,2016,2015-16,1,0,10,6,0,0,3,3,1,0
07/May/2016,15:30,Newcastle,15,Sale,21,Kingston Park,Matthew Carley,36,L,N,15,Sat,May,2016,2015-16,1,0,3,0,0,0,2,1,3,0
07/May/2016,15:30,Sale,21,Newcastle,15,Kingston Park,Matthew Carley,36,W,N,15,Sat,May,2016,2015-16,0,1,2,1,3,0,3,0,0,0
07/May/2016,15:30,Wasps,38,London Irish,12,Ricoh Arena,Thomas Foley,50,W,N,15,Sat,May,2016,2015-16,1,0,6,1,2,0,2,1,0,0
07/May/2016,15:30,London Irish,12,Wasps,38,Ricoh Arena,Thomas Foley,50,L,N,15,Sat,May,2016,2015-16,0,1,2,1,0,0,6,1,2,0
07/May/2016,15:30,Worcester,19,Saracens,43,Sixways,Luke Pearce,62,L,N,15,Sat,May,2016,2015-16,0,1,3,2,0,0,6,5,1,0
07/May/2016,15:30,Saracens,43,Worcester,19,Sixways,Luke Pearce,62,W,N,15,Sat,May,2016,2015-16,1,0,6,5,1,0,3,2,0,0
21/May/2016,12:30,Saracens,44,Leicester,17,Allianz Park,JP Doyle,61,W,N,12,Sat,May,2016,2015-16,0,0,5,5,3,0,2,2,1,0
21/May/2016,12:30,Leicester,17,Saracens,44,Allianz Park,JP Doyle,61,L,N,12,Sat,May,2016,2015-16,0,0,2,2,1,0,5,5,3,0
21/May/2016,15:15,Exeter,34,Wasps,23,Sandy Park,Greg Garner,57,W,N,15,Sat,May,2016,2015-16,0,0,4,4,2,0,2,2,3,0
21/May/2016,15:15,Wasps,23,Exeter,34,Sandy Park,Greg Garner,57,L,N,15,Sat,May,2016,2015-16,0,0,2,2,3,0,4,4,2,0
28/May/2016,15:00,Saracens,28,Exeter,20,Twickenham Stadium,Wayne Barnes,48,W,N,15,Sat,May,2016,2015-16,0,0,3,2,3,0,2,2,2,0
28/May/2016,15:00,Exeter,20,Saracens,28,Twickenham Stadium,Wayne Barnes,48,L,N,15,Sat,May,2016,2015-16,0,0,2,2,2,0,3,2,3,0
